Group,Subgroup,Time_Period,Value,Risk
By State,New York,2020-09-30,23.3,Mild
By State,North Carolina,2020-09-30,25.7,Mild
By State,North Dakota,2020-09-30,16.6,Mild
By State,Ohio,2020-09-30,25.5,Mild
By State,Oklahoma,2020-09-30,27.2,Mild
By State,Oregon,2020-09-30,24.9,Mild
By State,Pennsylvania,2020-09-30,25.1,Mild
By State,Rhode Island,2020-09-30,22.4,Mild
By State,South Carolina,2020-09-30,20.3,Mild
By State,South Dakota,2020-09-30,19.0,Mild
By State,Tennessee,2020-09-30,24.5,Mild
By State,Texas,2020-09-30,29.0,Mild
By State,Utah,2020-09-30,23.5,Mild
By State,Vermont,2020-09-30,30.1,Moderate
By State,Virginia,2020-09-30,23.1,Mild
By State,Washington,2020-09-30,25.2,Mild
By State,West Virginia,2020-09-30,27.5,Mild
By State,Wisconsin,2020-09-30,21.6,Mild
By State,Wyoming,2020-09-30,22.2,Mild
By Age,18 - 29 years,2020-10-14,39.0,High
By Age,30 - 39 years,2020-10-14,30.3,Moderate
By Age,40 - 49 years,2020-10-14,26.3,Mild
By Age,50 - 59 years,2020-10-14,23.7,Mild
By Age,60 - 69 years,2020-10-14,20.4,Mild
By Age,70 - 79 years,2020-10-14,15.4,Mild
By Age,80 years and above,2020-10-14,13.3,Mild
By Sex,Male,2020-10-14,23.7,Mild
By Sex,Female,2020-10-14,28.1,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2020-10-14,31.3,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-10-14,24.0,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-10-14,28.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-10-14,23.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-10-14,34.4,Moderate
By Education,Less than a high school diploma,2020-10-14,33.4,Moderate
By Education,High school diploma or GED,2020-10-14,27.4,Mild
By Education,Some college/Associate's degree,2020-10-14,29.6,Mild
By Education,Bachelor's degree or higher,2020-10-14,19.8,Mild
By State,Alabama,2020-10-14,27.7,Mild
By State,Alaska,2020-10-14,25.7,Mild
By State,Arizona,2020-10-14,30.8,Moderate
By State,Arkansas,2020-10-14,27.3,Mild
By State,California,2020-10-14,27.7,Mild
By State,Colorado,2020-10-14,26.1,Mild
By State,Connecticut,2020-10-14,21.8,Mild
By State,Delaware,2020-10-14,23.3,Mild
By State,District of Columbia,2020-10-14,26.2,Mild
By State,Florida,2020-10-14,25.9,Mild
By State,Georgia,2020-10-14,25.1,Mild
By State,Hawaii,2020-10-14,27.5,Mild
By State,Idaho,2020-10-14,25.9,Mild
By State,Illinois,2020-10-14,24.2,Mild
By State,Indiana,2020-10-14,27.2,Mild
By State,Iowa,2020-10-14,22.4,Mild
By State,Kansas,2020-10-14,26.2,Mild
By State,Kentucky,2020-10-14,29.5,Mild
By State,Louisiana,2020-10-14,31.6,Moderate
By State,Maine,2020-10-14,22.8,Mild
By State,Maryland,2020-10-14,23.8,Mild
By State,Massachusetts,2020-10-14,25.3,Mild
By State,Michigan,2020-10-14,25.8,Mild
By State,Minnesota,2020-10-14,19.3,Mild
By State,Mississippi,2020-10-14,33.4,Moderate
By State,Missouri,2020-10-14,29.4,Mild
By State,Montana,2020-10-14,20.1,Mild
By State,Nebraska,2020-10-14,21.8,Mild
By State,Nevada,2020-10-14,31.0,Moderate
By State,New Hampshire,2020-10-14,20.8,Mild
By State,New Jersey,2020-10-14,23.4,Mild
By State,New Mexico,2020-10-14,31.9,Moderate
By State,New York,2020-10-14,27.0,Mild
By State,North Carolina,2020-10-14,21.4,Mild
By State,North Dakota,2020-10-14,20.2,Mild
By State,Ohio,2020-10-14,25.0,Mild
By State,Oklahoma,2020-10-14,25.9,Mild
By State,Oregon,2020-10-14,26.9,Mild
By State,Pennsylvania,2020-10-14,22.2,Mild
By State,Rhode Island,2020-10-14,24.0,Mild
By State,South Carolina,2020-10-14,25.1,Mild
By State,South Dakota,2020-10-14,19.7,Mild
By State,Tennessee,2020-10-14,23.9,Mild
By State,Texas,2020-10-14,29.4,Mild
By State,Utah,2020-10-14,22.4,Mild
By State,Vermont,2020-10-14,21.5,Mild
By State,Virginia,2020-10-14,23.8,Mild
By State,Washington,2020-10-14,28.4,Mild
By State,West Virginia,2020-10-14,25.2,Mild
By State,Wisconsin,2020-10-14,22.7,Mild
By State,Wyoming,2020-10-14,20.8,Mild
By Age,18 - 29 years,2020-10-28,43.4,Extreme
By Age,30 - 39 years,2020-10-28,33.5,Moderate
By Age,40 - 49 years,2020-10-28,27.4,Mild
By Age,50 - 59 years,2020-10-28,25.5,Mild
By Age,60 - 69 years,2020-10-28,20.5,Mild
By Age,70 - 79 years,2020-10-28,16.4,Mild
By Age,80 years and above,2020-10-28,12.6,Mild
By Sex,Male,2020-10-28,25.4,Mild
By Sex,Female,2020-10-28,29.7,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2020-10-28,33.5,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-10-28,25.4,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-10-28,34.0,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-10-28,21.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-10-28,33.4,Moderate
By Education,Less than a high school diploma,2020-10-28,34.8,Moderate
By Education,High school diploma or GED,2020-10-28,30.6,Moderate
By Education,Some college/Associate's degree,2020-10-28,31.3,Moderate
By Education,Bachelor's degree or higher,2020-10-28,20.2,Mild
By State,Alabama,2020-10-28,33.8,Moderate
By State,Alaska,2020-10-28,27.1,Mild
By State,Arizona,2020-10-28,27.2,Mild
By State,Arkansas,2020-10-28,28.3,Mild
By State,California,2020-10-28,29.7,Mild
By State,Colorado,2020-10-28,29.2,Mild
By State,Connecticut,2020-10-28,26.6,Mild
By State,Delaware,2020-10-28,28.0,Mild
By State,District of Columbia,2020-10-28,31.1,Moderate
By State,Florida,2020-10-28,30.1,Moderate
By State,Georgia,2020-10-28,30.9,Moderate
By State,Hawaii,2020-10-28,30.1,Moderate
By State,Idaho,2020-10-28,28.1,Mild
By State,Illinois,2020-10-28,28.5,Mild
By State,Indiana,2020-10-28,29.4,Mild
By State,Iowa,2020-10-28,29.4,Mild
By State,Kansas,2020-10-28,30.9,Moderate
By State,Kentucky,2020-10-28,27.1,Mild
By State,Louisiana,2020-10-28,30.3,Moderate
By State,Maine,2020-10-28,27.8,Mild
By State,Maryland,2020-10-28,24.7,Mild
By State,Massachusetts,2020-10-28,28.2,Mild
By State,Michigan,2020-10-28,22.2,Mild
By State,Minnesota,2020-10-28,23.8,Mild
By State,Mississippi,2020-10-28,28.8,Mild
By State,Missouri,2020-10-28,27.5,Mild
By State,Montana,2020-10-28,22.9,Mild
By State,Nebraska,2020-10-28,23.8,Mild
By State,Nevada,2020-10-28,34.0,Moderate
By State,New Hampshire,2020-10-28,21.5,Mild
By State,New Jersey,2020-10-28,23.2,Mild
By State,New Mexico,2020-10-28,32.6,Moderate
By State,New York,2020-10-28,22.0,Mild
By State,North Carolina,2020-10-28,27.6,Mild
By State,North Dakota,2020-10-28,17.0,Mild
By State,Ohio,2020-10-28,26.7,Mild
By State,Oklahoma,2020-10-28,27.1,Mild
By State,Oregon,2020-10-28,29.0,Mild
By State,Pennsylvania,2020-10-28,27.8,Mild
By State,Rhode Island,2020-10-28,25.6,Mild
By State,South Carolina,2020-10-28,28.2,Mild
By State,South Dakota,2020-10-28,20.0,Mild
By State,Tennessee,2020-10-28,25.0,Mild
By State,Texas,2020-10-28,31.2,Moderate
By State,Utah,2020-10-28,24.3,Mild
By State,Vermont,2020-10-28,30.0,Mild
By State,Virginia,2020-10-28,24.0,Mild
By State,Washington,2020-10-28,24.4,Mild
By State,West Virginia,2020-10-28,25.7,Mild
By State,Wisconsin,2020-10-28,27.0,Mild
By State,Wyoming,2020-10-28,23.5,Mild
By Age,18 - 29 years,2020-11-11,43.4,Extreme
By Age,30 - 39 years,2020-11-11,32.2,Moderate
By Age,40 - 49 years,2020-11-11,29.9,Mild
By Age,50 - 59 years,2020-11-11,26.7,Mild
By Age,60 - 69 years,2020-11-11,21.5,Mild
By Age,70 - 79 years,2020-11-11,17.2,Mild
By Age,80 years and above,2020-11-11,18.2,Mild
By Sex,Male,2020-11-11,25.7,Mild
By Sex,Female,2020-11-11,31.3,Moderate
By Race/Hispanic ethnicity,Hispanic or Latino,2020-11-11,32.5,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-11-11,27.0,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-11-11,31.4,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-11-11,23.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-11-11,38.5,High
By Education,Less than a high school diploma,2020-11-11,37.7,High
By Education,High school diploma or GED,2020-11-11,30.3,Moderate
By Education,Some college/Associate's degree,2020-11-11,32.0,Moderate
By Education,Bachelor's degree or higher,2020-11-11,22.0,Mild
By State,Alabama,2020-11-11,31.5,Moderate
By State,Alaska,2020-11-11,30.0,Mild
By State,Arizona,2020-11-11,28.7,Mild
By State,Arkansas,2020-11-11,32.7,Moderate
By State,California,2020-11-11,30.7,Moderate
By State,Colorado,2020-11-11,26.0,Mild
By State,Connecticut,2020-11-11,25.3,Mild
By State,Delaware,2020-11-11,24.3,Mild
By State,District of Columbia,2020-11-11,27.8,Mild
By State,Florida,2020-11-11,30.5,Moderate
By State,Georgia,2020-11-11,29.2,Mild
By State,Hawaii,2020-11-11,22.6,Mild
By State,Idaho,2020-11-11,27.2,Mild
By State,Illinois,2020-11-11,30.4,Moderate
By State,Indiana,2020-11-11,27.0,Mild
By State,Iowa,2020-11-11,25.5,Mild
By State,Kansas,2020-11-11,26.5,Mild
By State,Kentucky,2020-11-11,26.5,Mild
By State,Louisiana,2020-11-11,35.5,High
By State,Maine,2020-11-11,25.8,Mild
By State,Maryland,2020-11-11,26.7,Mild
By State,Massachusetts,2020-11-11,27.5,Mild
By State,Michigan,2020-11-11,26.8,Mild
By State,Minnesota,2020-11-11,24.5,Mild
By State,Mississippi,2020-11-11,30.1,Moderate
By State,Missouri,2020-11-11,26.6,Mild
By State,Montana,2020-11-11,30.1,Moderate
By State,Nebraska,2020-11-11,26.5,Mild
By State,Nevada,2020-11-11,32.5,Moderate
By State,New Hampshire,2020-11-11,24.2,Mild
By State,New Jersey,2020-11-11,26.2,Mild
By State,New Mexico,2020-11-11,32.6,Moderate
By State,New York,2020-11-11,25.1,Mild
By State,North Carolina,2020-11-11,26.9,Mild
By State,North Dakota,2020-11-11,26.1,Mild
By State,Ohio,2020-11-11,28.7,Mild
By State,Oklahoma,2020-11-11,31.6,Moderate
By State,Oregon,2020-11-11,28.7,Mild
By State,Pennsylvania,2020-11-11,27.9,Mild
By State,Rhode Island,2020-11-11,29.9,Mild
By State,South Carolina,2020-11-11,32.6,Moderate
By State,South Dakota,2020-11-11,27.4,Mild
By State,Tennessee,2020-11-11,29.4,Mild
By State,Texas,2020-11-11,31.4,Moderate
By State,Utah,2020-11-11,28.7,Mild
By State,Vermont,2020-11-11,21.6,Mild
By State,Virginia,2020-11-11,23.3,Mild
By State,Washington,2020-11-11,27.7,Mild
By State,West Virginia,2020-11-11,29.6,Mild
By State,Wisconsin,2020-11-11,26.5,Mild
By State,Wyoming,2020-11-11,26.8,Mild
By Age,18 - 29 years,2020-11-25,42.1,Extreme
By Age,30 - 39 years,2020-11-25,33.4,Moderate
By Age,40 - 49 years,2020-11-25,30.5,Moderate
By Age,50 - 59 years,2020-11-25,28.0,Mild
By Age,60 - 69 years,2020-11-25,21.7,Mild
By Age,70 - 79 years,2020-11-25,17.2,Mild
By Age,80 years and above,2020-11-25,14.4,Mild
By Sex,Male,2020-11-25,26.7,Mild
By Sex,Female,2020-11-25,30.9,Moderate
By Race/Hispanic ethnicity,Hispanic or Latino,2020-11-25,33.1,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-11-25,27.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-11-25,32.2,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-11-25,25.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-11-25,35.0,Moderate
By Education,Less than a high school diploma,2020-11-25,41.3,Extreme
By Education,High school diploma or GED,2020-11-25,31.5,Moderate
By Education,Some college/Associate's degree,2020-11-25,32.1,Moderate
By Education,Bachelor's degree or higher,2020-11-25,21.1,Mild
By State,Alabama,2020-11-25,30.5,Moderate
By State,Alaska,2020-11-25,26.7,Mild
By State,Arizona,2020-11-25,28.5,Mild
By State,Arkansas,2020-11-25,28.5,Mild
By State,California,2020-11-25,30.2,Moderate
By State,Colorado,2020-11-25,28.4,Mild
By State,Connecticut,2020-11-25,28.2,Mild
By State,Delaware,2020-11-25,33.0,Moderate
By State,District of Columbia,2020-11-25,27.3,Mild
By State,Florida,2020-11-25,27.9,Mild
By State,Georgia,2020-11-25,28.2,Mild
By State,Hawaii,2020-11-25,31.2,Moderate
By State,Idaho,2020-11-25,30.6,Moderate
By State,Illinois,2020-11-25,30.0,Mild
By State,Indiana,2020-11-25,30.8,Moderate
By State,Iowa,2020-11-25,24.3,Mild
By State,Kansas,2020-11-25,27.6,Mild
By State,Kentucky,2020-11-25,33.9,Moderate
By State,Louisiana,2020-11-25,35.5,High
By State,Maine,2020-11-25,24.8,Mild
By State,Maryland,2020-11-25,27.0,Mild
By State,Massachusetts,2020-11-25,23.7,Mild
By State,Michigan,2020-11-25,26.5,Mild
By State,Minnesota,2020-11-25,25.0,Mild
By State,Mississippi,2020-11-25,36.9,High
By State,Missouri,2020-11-25,27.4,Mild
By State,Montana,2020-11-25,26.3,Mild
By State,Nebraska,2020-11-25,26.0,Mild
By State,Nevada,2020-11-25,35.7,High
By State,New Hampshire,2020-11-25,26.1,Mild
By State,New Jersey,2020-11-25,27.7,Mild
By State,New Mexico,2020-11-25,30.2,Moderate
By State,New York,2020-11-25,23.3,Mild
By State,North Carolina,2020-11-25,28.4,Mild
By State,North Dakota,2020-11-25,21.1,Mild
By State,Ohio,2020-11-25,32.7,Moderate
By State,Oklahoma,2020-11-25,33.8,Moderate
By State,Oregon,2020-11-25,35.9,High
By State,Pennsylvania,2020-11-25,29.4,Mild
By State,Rhode Island,2020-11-25,27.2,Mild
By State,South Carolina,2020-11-25,22.9,Mild
By State,South Dakota,2020-11-25,20.2,Mild
By State,Tennessee,2020-11-25,28.0,Mild
By State,Texas,2020-11-25,31.3,Moderate
By State,Utah,2020-11-25,32.4,Moderate
By State,Vermont,2020-11-25,28.8,Mild
By State,Virginia,2020-11-25,26.9,Mild
By State,Washington,2020-11-25,29.4,Mild
By State,West Virginia,2020-11-25,31.6,Moderate
By State,Wisconsin,2020-11-25,26.3,Mild
By State,Wyoming,2020-11-25,31.3,Moderate
By Age,18 - 29 years,2020-12-09,43.6,Extreme
By Age,30 - 39 years,2020-12-09,34.9,Moderate
By Age,40 - 49 years,2020-12-09,31.5,Moderate
By Age,50 - 59 years,2020-12-09,28.9,Mild
By Age,60 - 69 years,2020-12-09,22.5,Mild
By Age,70 - 79 years,2020-12-09,18.4,Mild
By Age,80 years and above,2020-12-09,21.7,Mild
By Sex,Male,2020-12-09,27.9,Mild
By Sex,Female,2020-12-09,32.3,Moderate
By Race/Hispanic ethnicity,Hispanic or Latino,2020-12-09,33.0,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-12-09,28.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-12-09,35.2,High
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-12-09,24.0,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-12-09,37.3,High
By Education,Less than a high school diploma,2020-12-09,38.3,High
By Education,High school diploma or GED,2020-12-09,33.8,Moderate
By Education,Some college/Associate's degree,2020-12-09,33.8,Moderate
By Education,Bachelor's degree or higher,2020-12-09,22.0,Mild
By State,Alabama,2020-12-09,35.1,High
By State,Alaska,2020-12-09,32.0,Moderate
By State,Arizona,2020-12-09,32.7,Moderate
By State,Arkansas,2020-12-09,28.3,Mild
By State,California,2020-12-09,31.4,Moderate
By State,Colorado,2020-12-09,30.3,Moderate
By State,Connecticut,2020-12-09,29.0,Mild
By State,Delaware,2020-12-09,30.4,Moderate
By State,District of Columbia,2020-12-09,22.6,Mild
By State,Florida,2020-12-09,28.1,Mild
By State,Georgia,2020-12-09,31.2,Moderate
By State,Hawaii,2020-12-09,25.5,Mild
By State,Idaho,2020-12-09,31.1,Moderate
By State,Illinois,2020-12-09,25.5,Mild
By State,Indiana,2020-12-09,27.8,Mild
By State,Iowa,2020-12-09,29.9,Mild
By State,Kansas,2020-12-09,30.6,Moderate
By State,Kentucky,2020-12-09,33.4,Moderate
By State,Louisiana,2020-12-09,39.4,High
By State,Maine,2020-12-09,23.7,Mild
By State,Maryland,2020-12-09,28.0,Mild
By State,Massachusetts,2020-12-09,29.6,Mild
By State,Michigan,2020-12-09,33.1,Moderate
By State,Minnesota,2020-12-09,25.2,Mild
By State,Mississippi,2020-12-09,36.5,High
By State,Missouri,2020-12-09,29.0,Mild
By State,Montana,2020-12-09,29.5,Mild
By State,Nebraska,2020-12-09,26.5,Mild
By State,Nevada,2020-12-09,35.3,High
By State,New Hampshire,2020-12-09,23.8,Mild
By State,New Jersey,2020-12-09,28.7,Mild
By State,New Mexico,2020-12-09,35.6,High
By State,New York,2020-12-09,30.2,Moderate
By State,North Carolina,2020-12-09,24.1,Mild
By State,North Dakota,2020-12-09,21.6,Mild
By State,Ohio,2020-12-09,35.7,High
By State,Oklahoma,2020-12-09,35.7,High
By State,Oregon,2020-12-09,33.4,Moderate
By State,Pennsylvania,2020-12-09,27.3,Mild
By State,Rhode Island,2020-12-09,22.4,Mild
By State,South Carolina,2020-12-09,27.0,Mild
By State,South Dakota,2020-12-09,21.1,Mild
By State,Tennessee,2020-12-09,32.3,Moderate
By State,Texas,2020-12-09,31.8,Moderate
By State,Utah,2020-12-09,29.0,Mild
By State,Vermont,2020-12-09,25.7,Mild
By State,Virginia,2020-12-09,28.1,Mild
By State,Washington,2020-12-09,31.2,Moderate
By State,West Virginia,2020-12-09,37.0,High
By State,Wisconsin,2020-12-09,30.0,Mild
By State,Wyoming,2020-12-09,24.7,Mild
