Group,Subgroup,Time_Period,Value,Risk
By State,Virginia,2020-09-30,32.9,Moderate
By State,Washington,2020-09-30,38.5,High
By State,West Virginia,2020-09-30,42.8,Extreme
By State,Wisconsin,2020-09-30,34.5,Moderate
By State,Wyoming,2020-09-30,33.1,Moderate
By Age,18 - 29 years,2020-10-14,52.1,Extreme
By Age,30 - 39 years,2020-10-14,44.9,Extreme
By Age,40 - 49 years,2020-10-14,39.7,High
By Age,50 - 59 years,2020-10-14,34.8,Moderate
By Age,60 - 69 years,2020-10-14,30.7,Moderate
By Age,70 - 79 years,2020-10-14,23.1,Mild
By Age,80 years and above,2020-10-14,19.3,Mild
By Sex,Male,2020-10-14,32.9,Moderate
By Sex,Female,2020-10-14,42.4,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-10-14,42.2,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-10-14,36.1,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-10-14,39.8,High
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-10-14,34.3,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-10-14,48.3,Extreme
By Education,Less than a high school diploma,2020-10-14,42.3,Extreme
By Education,High school diploma or GED,2020-10-14,37.1,High
By Education,Some college/Associate's degree,2020-10-14,41.9,Extreme
By Education,Bachelor's degree or higher,2020-10-14,33.7,Moderate
By State,Alabama,2020-10-14,36.0,High
By State,Alaska,2020-10-14,38.5,High
By State,Arizona,2020-10-14,39.8,High
By State,Arkansas,2020-10-14,38.5,High
By State,California,2020-10-14,39.9,High
By State,Colorado,2020-10-14,37.7,High
By State,Connecticut,2020-10-14,36.9,High
By State,Delaware,2020-10-14,34.3,Moderate
By State,District of Columbia,2020-10-14,40.1,Extreme
By State,Florida,2020-10-14,35.7,High
By State,Georgia,2020-10-14,37.8,High
By State,Hawaii,2020-10-14,38.8,High
By State,Idaho,2020-10-14,35.9,High
By State,Illinois,2020-10-14,34.8,Moderate
By State,Indiana,2020-10-14,38.8,High
By State,Iowa,2020-10-14,33.4,Moderate
By State,Kansas,2020-10-14,39.6,High
By State,Kentucky,2020-10-14,41.9,Extreme
By State,Louisiana,2020-10-14,41.2,Extreme
By State,Maine,2020-10-14,35.9,High
By State,Maryland,2020-10-14,37.1,High
By State,Massachusetts,2020-10-14,37.8,High
By State,Michigan,2020-10-14,37.0,High
By State,Minnesota,2020-10-14,30.6,Moderate
By State,Mississippi,2020-10-14,41.5,Extreme
By State,Missouri,2020-10-14,40.8,Extreme
By State,Montana,2020-10-14,34.8,Moderate
By State,Nebraska,2020-10-14,33.3,Moderate
By State,Nevada,2020-10-14,41.9,Extreme
By State,New Hampshire,2020-10-14,31.0,Moderate
By State,New Jersey,2020-10-14,35.7,High
By State,New Mexico,2020-10-14,46.3,Extreme
By State,New York,2020-10-14,38.9,High
By State,North Carolina,2020-10-14,32.4,Moderate
By State,North Dakota,2020-10-14,30.9,Moderate
By State,Ohio,2020-10-14,37.2,High
By State,Oklahoma,2020-10-14,39.3,High
By State,Oregon,2020-10-14,41.4,Extreme
By State,Pennsylvania,2020-10-14,35.4,High
By State,Rhode Island,2020-10-14,39.1,High
By State,South Carolina,2020-10-14,36.5,High
By State,South Dakota,2020-10-14,28.7,Mild
By State,Tennessee,2020-10-14,37.8,High
By State,Texas,2020-10-14,41.4,Extreme
By State,Utah,2020-10-14,33.1,Moderate
By State,Vermont,2020-10-14,36.1,High
By State,Virginia,2020-10-14,35.6,High
By State,Washington,2020-10-14,41.7,Extreme
By State,West Virginia,2020-10-14,36.0,High
By State,Wisconsin,2020-10-14,36.0,High
By State,Wyoming,2020-10-14,32.0,Moderate
By Age,18 - 29 years,2020-10-28,58.7,Extreme
By Age,30 - 39 years,2020-10-28,49.5,Extreme
By Age,40 - 49 years,2020-10-28,42.6,Extreme
By Age,50 - 59 years,2020-10-28,38.6,High
By Age,60 - 69 years,2020-10-28,32.9,Moderate
By Age,70 - 79 years,2020-10-28,26.6,Mild
By Age,80 years and above,2020-10-28,18.4,Mild
By Sex,Male,2020-10-28,36.1,High
By Sex,Female,2020-10-28,46.2,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-10-28,48.0,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-10-28,39.4,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-10-28,45.0,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-10-28,32.9,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-10-28,48.5,Extreme
By Education,Less than a high school diploma,2020-10-28,43.7,Extreme
By Education,High school diploma or GED,2020-10-28,42.0,Extreme
By Education,Some college/Associate's degree,2020-10-28,44.6,Extreme
By Education,Bachelor's degree or higher,2020-10-28,37.3,High
By State,Alabama,2020-10-28,44.8,Extreme
By State,Alaska,2020-10-28,38.2,High
By State,Arizona,2020-10-28,40.3,Extreme
By State,Arkansas,2020-10-28,41.6,Extreme
By State,California,2020-10-28,43.7,Extreme
By State,Colorado,2020-10-28,43.3,Extreme
By State,Connecticut,2020-10-28,41.8,Extreme
By State,Delaware,2020-10-28,41.5,Extreme
By State,District of Columbia,2020-10-28,50.1,Extreme
By State,Florida,2020-10-28,43.6,Extreme
By State,Georgia,2020-10-28,46.4,Extreme
By State,Hawaii,2020-10-28,43.4,Extreme
By State,Idaho,2020-10-28,42.2,Extreme
By State,Illinois,2020-10-28,41.8,Extreme
By State,Indiana,2020-10-28,40.9,Extreme
By State,Iowa,2020-10-28,44.3,Extreme
By State,Kansas,2020-10-28,43.6,Extreme
By State,Kentucky,2020-10-28,40.8,Extreme
By State,Louisiana,2020-10-28,42.3,Extreme
By State,Maine,2020-10-28,43.8,Extreme
By State,Maryland,2020-10-28,39.7,High
By State,Massachusetts,2020-10-28,42.8,Extreme
By State,Michigan,2020-10-28,34.8,Moderate
By State,Minnesota,2020-10-28,37.1,High
By State,Mississippi,2020-10-28,42.7,Extreme
By State,Missouri,2020-10-28,40.3,Extreme
By State,Montana,2020-10-28,39.4,High
By State,Nebraska,2020-10-28,38.1,High
By State,Nevada,2020-10-28,47.3,Extreme
By State,New Hampshire,2020-10-28,39.2,High
By State,New Jersey,2020-10-28,36.9,High
By State,New Mexico,2020-10-28,44.2,Extreme
By State,New York,2020-10-28,36.5,High
By State,North Carolina,2020-10-28,42.3,Extreme
By State,North Dakota,2020-10-28,25.5,Mild
By State,Ohio,2020-10-28,42.0,Extreme
By State,Oklahoma,2020-10-28,43.3,Extreme
By State,Oregon,2020-10-28,44.1,Extreme
By State,Pennsylvania,2020-10-28,41.3,Extreme
By State,Rhode Island,2020-10-28,42.3,Extreme
By State,South Carolina,2020-10-28,41.4,Extreme
By State,South Dakota,2020-10-28,32.3,Moderate
By State,Tennessee,2020-10-28,36.7,High
By State,Texas,2020-10-28,44.4,Extreme
By State,Utah,2020-10-28,36.4,High
By State,Vermont,2020-10-28,43.8,Extreme
By State,Virginia,2020-10-28,36.7,High
By State,Washington,2020-10-28,38.8,High
By State,West Virginia,2020-10-28,39.3,High
By State,Wisconsin,2020-10-28,39.2,High
By State,Wyoming,2020-10-28,37.0,High
By Age,18 - 29 years,2020-11-11,58.1,Extreme
By Age,30 - 39 years,2020-11-11,48.4,Extreme
By Age,40 - 49 years,2020-11-11,45.6,Extreme
By Age,50 - 59 years,2020-11-11,40.2,Extreme
By Age,60 - 69 years,2020-11-11,34.2,Moderate
By Age,70 - 79 years,2020-11-11,28.6,Mild
By Age,80 years and above,2020-11-11,24.1,Mild
By Sex,Male,2020-11-11,37.2,High
By Sex,Female,2020-11-11,47.6,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-11-11,48.2,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-11-11,41.2,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-11-11,43.6,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-11-11,32.8,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-11-11,52.6,Extreme
By Education,Less than a high school diploma,2020-11-11,51.0,Extreme
By Education,High school diploma or GED,2020-11-11,43.0,Extreme
By Education,Some college/Associate's degree,2020-11-11,45.9,Extreme
By Education,Bachelor's degree or higher,2020-11-11,37.5,High
By State,Alabama,2020-11-11,43.8,Extreme
By State,Alaska,2020-11-11,44.6,Extreme
By State,Arizona,2020-11-11,43.8,Extreme
By State,Arkansas,2020-11-11,44.2,Extreme
By State,California,2020-11-11,45.1,Extreme
By State,Colorado,2020-11-11,45.8,Extreme
By State,Connecticut,2020-11-11,37.5,High
By State,Delaware,2020-11-11,35.9,High
By State,District of Columbia,2020-11-11,40.3,Extreme
By State,Florida,2020-11-11,41.3,Extreme
By State,Georgia,2020-11-11,39.6,High
By State,Hawaii,2020-11-11,32.1,Moderate
By State,Idaho,2020-11-11,40.5,Extreme
By State,Illinois,2020-11-11,42.6,Extreme
By State,Indiana,2020-11-11,39.5,High
By State,Iowa,2020-11-11,39.7,High
By State,Kansas,2020-11-11,40.0,High
By State,Kentucky,2020-11-11,38.9,High
By State,Louisiana,2020-11-11,46.8,Extreme
By State,Maine,2020-11-11,40.9,Extreme
By State,Maryland,2020-11-11,40.3,Extreme
By State,Massachusetts,2020-11-11,42.1,Extreme
By State,Michigan,2020-11-11,40.7,Extreme
By State,Minnesota,2020-11-11,41.4,Extreme
By State,Mississippi,2020-11-11,44.3,Extreme
By State,Missouri,2020-11-11,39.7,High
By State,Montana,2020-11-11,45.3,Extreme
By State,Nebraska,2020-11-11,39.6,High
By State,Nevada,2020-11-11,47.6,Extreme
By State,New Hampshire,2020-11-11,40.1,Extreme
By State,New Jersey,2020-11-11,40.9,Extreme
By State,New Mexico,2020-11-11,49.7,Extreme
By State,New York,2020-11-11,41.7,Extreme
By State,North Carolina,2020-11-11,41.5,Extreme
By State,North Dakota,2020-11-11,39.0,High
By State,Ohio,2020-11-11,41.7,Extreme
By State,Oklahoma,2020-11-11,46.5,Extreme
By State,Oregon,2020-11-11,45.2,Extreme
By State,Pennsylvania,2020-11-11,39.9,High
By State,Rhode Island,2020-11-11,44.5,Extreme
By State,South Carolina,2020-11-11,44.9,Extreme
By State,South Dakota,2020-11-11,42.3,Extreme
By State,Tennessee,2020-11-11,42.7,Extreme
By State,Texas,2020-11-11,47.3,Extreme
By State,Utah,2020-11-11,44.3,Extreme
By State,Vermont,2020-11-11,39.8,High
By State,Virginia,2020-11-11,38.2,High
By State,Washington,2020-11-11,43.4,Extreme
By State,West Virginia,2020-11-11,42.6,Extreme
By State,Wisconsin,2020-11-11,38.7,High
By State,Wyoming,2020-11-11,39.5,High
By Age,18 - 29 years,2020-11-25,56.5,Extreme
By Age,30 - 39 years,2020-11-25,47.6,Extreme
By Age,40 - 49 years,2020-11-25,45.3,Extreme
By Age,50 - 59 years,2020-11-25,40.0,High
By Age,60 - 69 years,2020-11-25,32.3,Moderate
By Age,70 - 79 years,2020-11-25,26.4,Mild
By Age,80 years and above,2020-11-25,19.4,Mild
By Sex,Male,2020-11-25,36.8,High
By Sex,Female,2020-11-25,45.7,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-11-25,48.0,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-11-25,39.6,High
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-11-25,42.5,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-11-25,35.0,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-11-25,49.8,Extreme
By Education,Less than a high school diploma,2020-11-25,53.0,Extreme
By Education,High school diploma or GED,2020-11-25,42.3,Extreme
By Education,Some college/Associate's degree,2020-11-25,45.0,Extreme
By Education,Bachelor's degree or higher,2020-11-25,35.0,Moderate
By State,Alabama,2020-11-25,38.5,High
By State,Alaska,2020-11-25,42.6,Extreme
By State,Arizona,2020-11-25,39.8,High
By State,Arkansas,2020-11-25,41.9,Extreme
By State,California,2020-11-25,43.2,Extreme
By State,Colorado,2020-11-25,43.0,Extreme
By State,Connecticut,2020-11-25,41.6,Extreme
By State,Delaware,2020-11-25,42.9,Extreme
By State,District of Columbia,2020-11-25,41.8,Extreme
By State,Florida,2020-11-25,39.4,High
By State,Georgia,2020-11-25,39.9,High
By State,Hawaii,2020-11-25,40.7,Extreme
By State,Idaho,2020-11-25,41.3,Extreme
By State,Illinois,2020-11-25,43.1,Extreme
By State,Indiana,2020-11-25,43.7,Extreme
By State,Iowa,2020-11-25,36.1,High
By State,Kansas,2020-11-25,36.8,High
By State,Kentucky,2020-11-25,45.9,Extreme
By State,Louisiana,2020-11-25,47.3,Extreme
By State,Maine,2020-11-25,36.9,High
By State,Maryland,2020-11-25,38.1,High
By State,Massachusetts,2020-11-25,39.4,High
By State,Michigan,2020-11-25,40.1,Extreme
By State,Minnesota,2020-11-25,39.6,High
By State,Mississippi,2020-11-25,46.8,Extreme
By State,Missouri,2020-11-25,38.9,High
By State,Montana,2020-11-25,39.4,High
By State,Nebraska,2020-11-25,39.6,High
By State,Nevada,2020-11-25,47.2,Extreme
By State,New Hampshire,2020-11-25,41.7,Extreme
By State,New Jersey,2020-11-25,40.8,Extreme
By State,New Mexico,2020-11-25,46.1,Extreme
By State,New York,2020-11-25,38.9,High
By State,North Carolina,2020-11-25,39.0,High
By State,North Dakota,2020-11-25,32.8,Moderate
By State,Ohio,2020-11-25,44.2,Extreme
By State,Oklahoma,2020-11-25,43.9,Extreme
By State,Oregon,2020-11-25,47.6,Extreme
By State,Pennsylvania,2020-11-25,43.1,Extreme
By State,Rhode Island,2020-11-25,41.5,Extreme
By State,South Carolina,2020-11-25,33.6,Moderate
By State,South Dakota,2020-11-25,32.4,Moderate
By State,Tennessee,2020-11-25,39.2,High
By State,Texas,2020-11-25,44.1,Extreme
By State,Utah,2020-11-25,44.2,Extreme
By State,Vermont,2020-11-25,40.6,Extreme
By State,Virginia,2020-11-25,39.3,High
By State,Washington,2020-11-25,43.3,Extreme
By State,West Virginia,2020-11-25,44.2,Extreme
By State,Wisconsin,2020-11-25,35.5,High
By State,Wyoming,2020-11-25,44.8,Extreme
By Age,18 - 29 years,2020-12-09,56.2,Extreme
By Age,30 - 39 years,2020-12-09,49.1,Extreme
By Age,40 - 49 years,2020-12-09,45.1,Extreme
By Age,50 - 59 years,2020-12-09,41.1,Extreme
By Age,60 - 69 years,2020-12-09,33.6,Moderate
By Age,70 - 79 years,2020-12-09,27.1,Mild
By Age,80 years and above,2020-12-09,28.3,Mild
By Sex,Male,2020-12-09,37.9,High
By Sex,Female,2020-12-09,46.5,Extreme
By Race/Hispanic ethnicity,Hispanic or Latino,2020-12-09,46.3,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2020-12-09,40.9,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2020-12-09,48.0,Extreme
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2020-12-09,33.1,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2020-12-09,48.9,Extreme
By Education,Less than a high school diploma,2020-12-09,49.6,Extreme
By Education,High school diploma or GED,2020-12-09,44.7,Extreme
By Education,Some college/Associate's degree,2020-12-09,45.8,Extreme
By Education,Bachelor's degree or higher,2020-12-09,35.6,High
By State,Alabama,2020-12-09,44.0,Extreme
By State,Alaska,2020-12-09,44.1,Extreme
By State,Arizona,2020-12-09,43.5,Extreme
By State,Arkansas,2020-12-09,43.0,Extreme
By State,California,2020-12-09,45.0,Extreme
By State,Colorado,2020-12-09,44.6,Extreme
By State,Connecticut,2020-12-09,40.8,Extreme
By State,Delaware,2020-12-09,39.9,High
By State,District of Columbia,2020-12-09,41.4,Extreme
By State,Florida,2020-12-09,41.5,Extreme
By State,Georgia,2020-12-09,45.7,Extreme
By State,Hawaii,2020-12-09,37.6,High
By State,Idaho,2020-12-09,43.7,Extreme
By State,Illinois,2020-12-09,39.5,High
By State,Indiana,2020-12-09,40.8,Extreme
By State,Iowa,2020-12-09,39.5,High
By State,Kansas,2020-12-09,41.5,Extreme
By State,Kentucky,2020-12-09,43.9,Extreme
By State,Louisiana,2020-12-09,50.0,Extreme
By State,Maine,2020-12-09,37.7,High
By State,Maryland,2020-12-09,39.7,High
By State,Massachusetts,2020-12-09,42.8,Extreme
By State,Michigan,2020-12-09,45.6,Extreme
By State,Minnesota,2020-12-09,36.6,High
By State,Mississippi,2020-12-09,45.9,Extreme
By State,Missouri,2020-12-09,40.3,Extreme
By State,Montana,2020-12-09,40.7,Extreme
By State,Nebraska,2020-12-09,36.4,High
By State,Nevada,2020-12-09,46.1,Extreme
By State,New Hampshire,2020-12-09,39.5,High
By State,New Jersey,2020-12-09,41.4,Extreme
By State,New Mexico,2020-12-09,47.7,Extreme
By State,New York,2020-12-09,40.7,Extreme
By State,North Carolina,2020-12-09,37.0,High
By State,North Dakota,2020-12-09,34.1,Moderate
By State,Ohio,2020-12-09,46.0,Extreme
By State,Oklahoma,2020-12-09,48.8,Extreme
By State,Oregon,2020-12-09,45.6,Extreme
By State,Pennsylvania,2020-12-09,39.7,High
By State,Rhode Island,2020-12-09,35.8,High
By State,South Carolina,2020-12-09,40.2,Extreme
By State,South Dakota,2020-12-09,31.8,Moderate
By State,Tennessee,2020-12-09,41.0,Extreme
By State,Texas,2020-12-09,43.2,Extreme
By State,Utah,2020-12-09,40.6,Extreme
By State,Vermont,2020-12-09,41.1,Extreme
By State,Virginia,2020-12-09,40.4,Extreme
By State,Washington,2020-12-09,42.4,Extreme
By State,West Virginia,2020-12-09,48.1,Extreme
By State,Wisconsin,2020-12-09,40.0,High
By State,Wyoming,2020-12-09,39.0,High
