Group,Subgroup,Time_Period,Value,Risk
By State,North Carolina,2021-09-01,32.2,Moderate
By State,North Dakota,2021-09-01,30.7,Moderate
By State,Ohio,2021-09-01,31.6,Moderate
By State,Oklahoma,2021-09-01,34.7,Moderate
By State,Oregon,2021-09-01,37.1,High
By State,Pennsylvania,2021-09-01,27.2,Mild
By State,Rhode Island,2021-09-01,32.1,Moderate
By State,South Carolina,2021-09-01,29.2,Mild
By State,South Dakota,2021-09-01,19.9,Mild
By State,Tennessee,2021-09-01,36.8,High
By State,Texas,2021-09-01,36.3,High
By State,Utah,2021-09-01,29.9,Mild
By State,Vermont,2021-09-01,37.5,High
By State,Virginia,2021-09-01,30.7,Moderate
By State,Washington,2021-09-01,34.1,Moderate
By State,West Virginia,2021-09-01,32.6,Moderate
By State,Wisconsin,2021-09-01,26.5,Mild
By State,Wyoming,2021-09-01,31.1,Moderate
By Age,18 - 29 years,2021-09-15,49.1,Extreme
By Age,30 - 39 years,2021-09-15,38.8,High
By Age,40 - 49 years,2021-09-15,34.2,Moderate
By Age,50 - 59 years,2021-09-15,31.7,Moderate
By Age,60 - 69 years,2021-09-15,23.2,Mild
By Age,70 - 79 years,2021-09-15,15.2,Mild
By Age,80 years and above,2021-09-15,16.4,Mild
By Sex,Male,2021-09-15,28.8,Mild
By Sex,Female,2021-09-15,35.3,High
By Race/Hispanic ethnicity,Hispanic or Latino,2021-09-15,36.5,High
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-09-15,30.6,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-09-15,34.8,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-09-15,23.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-09-15,47.4,Extreme
By Education,Less than a high school diploma,2021-09-15,41.2,Extreme
By Education,High school diploma or GED,2021-09-15,32.2,Moderate
By Education,Some college/Associate's degree,2021-09-15,36.5,High
By Education,Bachelor's degree or higher,2021-09-15,26.4,Mild
By State,Alabama,2021-09-15,32.4,Moderate
By State,Alaska,2021-09-15,36.5,High
By State,Arizona,2021-09-15,30.9,Moderate
By State,Arkansas,2021-09-15,38.3,High
By State,California,2021-09-15,33.9,Moderate
By State,Colorado,2021-09-15,30.9,Moderate
By State,Connecticut,2021-09-15,28.1,Mild
By State,Delaware,2021-09-15,33.9,Moderate
By State,District of Columbia,2021-09-15,31.7,Moderate
By State,Florida,2021-09-15,31.5,Moderate
By State,Georgia,2021-09-15,31.3,Moderate
By State,Hawaii,2021-09-15,34.5,Moderate
By State,Idaho,2021-09-15,29.7,Mild
By State,Illinois,2021-09-15,29.7,Mild
By State,Indiana,2021-09-15,31.4,Moderate
By State,Iowa,2021-09-15,30.4,Moderate
By State,Kansas,2021-09-15,35.7,High
By State,Kentucky,2021-09-15,29.1,Mild
By State,Louisiana,2021-09-15,41.7,Extreme
By State,Maine,2021-09-15,31.2,Moderate
By State,Maryland,2021-09-15,30.4,Moderate
By State,Massachusetts,2021-09-15,27.9,Mild
By State,Michigan,2021-09-15,26.4,Mild
By State,Minnesota,2021-09-15,26.5,Mild
By State,Mississippi,2021-09-15,39.2,High
By State,Missouri,2021-09-15,39.4,High
By State,Montana,2021-09-15,34.0,Moderate
By State,Nebraska,2021-09-15,26.3,Mild
By State,Nevada,2021-09-15,37.0,High
By State,New Hampshire,2021-09-15,26.8,Mild
By State,New Jersey,2021-09-15,29.7,Mild
By State,New Mexico,2021-09-15,34.2,Moderate
By State,New York,2021-09-15,37.4,High
By State,North Carolina,2021-09-15,28.6,Mild
By State,North Dakota,2021-09-15,27.4,Mild
By State,Ohio,2021-09-15,28.2,Mild
By State,Oklahoma,2021-09-15,41.6,Extreme
By State,Oregon,2021-09-15,36.6,High
By State,Pennsylvania,2021-09-15,31.5,Moderate
By State,Rhode Island,2021-09-15,27.0,Mild
By State,South Carolina,2021-09-15,27.1,Mild
By State,South Dakota,2021-09-15,23.7,Mild
By State,Tennessee,2021-09-15,36.5,High
By State,Texas,2021-09-15,32.5,Moderate
By State,Utah,2021-09-15,35.6,High
By State,Vermont,2021-09-15,24.3,Mild
By State,Virginia,2021-09-15,31.8,Moderate
By State,Washington,2021-09-15,36.2,High
By State,West Virginia,2021-09-15,30.7,Moderate
By State,Wisconsin,2021-09-15,28.3,Mild
By State,Wyoming,2021-09-15,27.2,Mild
By Age,18 - 29 years,2021-09-29,47.7,Extreme
By Age,30 - 39 years,2021-09-29,39.2,High
By Age,40 - 49 years,2021-09-29,35.5,High
By Age,50 - 59 years,2021-09-29,29.4,Mild
By Age,60 - 69 years,2021-09-29,22.1,Mild
By Age,70 - 79 years,2021-09-29,15.1,Mild
By Age,80 years and above,2021-09-29,18.4,Mild
By Sex,Male,2021-09-29,27.5,Mild
By Sex,Female,2021-09-29,35.3,High
By Race/Hispanic ethnicity,Hispanic or Latino,2021-09-29,35.1,High
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-09-29,30.4,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-09-29,32.4,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-09-29,24.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-09-29,44.0,Extreme
By Education,Less than a high school diploma,2021-09-29,39.0,High
By Education,High school diploma or GED,2021-09-29,31.8,Moderate
By Education,Some college/Associate's degree,2021-09-29,35.8,High
By Education,Bachelor's degree or higher,2021-09-29,25.9,Mild
By State,Alabama,2021-09-29,34.1,Moderate
By State,Alaska,2021-09-29,38.5,High
By State,Arizona,2021-09-29,33.0,Moderate
By State,Arkansas,2021-09-29,37.8,High
By State,California,2021-09-29,32.0,Moderate
By State,Colorado,2021-09-29,32.0,Moderate
By State,Connecticut,2021-09-29,28.7,Mild
By State,Delaware,2021-09-29,26.6,Mild
By State,District of Columbia,2021-09-29,35.9,High
By State,Florida,2021-09-29,31.6,Moderate
By State,Georgia,2021-09-29,34.3,Moderate
By State,Hawaii,2021-09-29,32.5,Moderate
By State,Idaho,2021-09-29,33.0,Moderate
By State,Illinois,2021-09-29,31.3,Moderate
By State,Indiana,2021-09-29,28.6,Mild
By State,Iowa,2021-09-29,27.2,Mild
By State,Kansas,2021-09-29,29.2,Mild
By State,Kentucky,2021-09-29,36.2,High
By State,Louisiana,2021-09-29,32.5,Moderate
By State,Maine,2021-09-29,28.6,Mild
By State,Maryland,2021-09-29,28.4,Mild
By State,Massachusetts,2021-09-29,31.4,Moderate
By State,Michigan,2021-09-29,29.8,Mild
By State,Minnesota,2021-09-29,24.6,Mild
By State,Mississippi,2021-09-29,35.9,High
By State,Missouri,2021-09-29,33.6,Moderate
By State,Montana,2021-09-29,28.2,Mild
By State,Nebraska,2021-09-29,33.5,Moderate
By State,Nevada,2021-09-29,30.0,Mild
By State,New Hampshire,2021-09-29,23.5,Mild
By State,New Jersey,2021-09-29,28.6,Mild
By State,New Mexico,2021-09-29,31.9,Moderate
By State,New York,2021-09-29,29.6,Mild
By State,North Carolina,2021-09-29,35.0,Moderate
By State,North Dakota,2021-09-29,33.3,Moderate
By State,Ohio,2021-09-29,26.4,Mild
By State,Oklahoma,2021-09-29,37.7,High
By State,Oregon,2021-09-29,34.6,Moderate
By State,Pennsylvania,2021-09-29,33.8,Moderate
By State,Rhode Island,2021-09-29,37.3,High
By State,South Carolina,2021-09-29,30.2,Moderate
By State,South Dakota,2021-09-29,24.7,Mild
By State,Tennessee,2021-09-29,34.6,Moderate
By State,Texas,2021-09-29,34.2,Moderate
By State,Utah,2021-09-29,31.1,Moderate
By State,Vermont,2021-09-29,33.6,Moderate
By State,Virginia,2021-09-29,27.9,Mild
By State,Washington,2021-09-29,33.5,Moderate
By State,West Virginia,2021-09-29,31.7,Moderate
By State,Wisconsin,2021-09-29,22.9,Mild
By State,Wyoming,2021-09-29,29.5,Mild
By Age,18 - 29 years,2021-12-01,44.5,Extreme
By Age,30 - 39 years,2021-12-01,37.2,High
By Age,40 - 49 years,2021-12-01,35.4,High
By Age,50 - 59 years,2021-12-01,29.7,Mild
By Age,60 - 69 years,2021-12-01,21.0,Mild
By Age,70 - 79 years,2021-12-01,14.2,Mild
By Age,80 years and above,2021-12-01,17.4,Mild
By Sex,Male,2021-12-01,27.5,Mild
By Sex,Female,2021-12-01,33.8,Moderate
By Race/Hispanic ethnicity,Hispanic or Latino,2021-12-01,32.6,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-12-01,30.0,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-12-01,30.7,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-12-01,26.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-12-01,41.7,Extreme
By Education,Less than a high school diploma,2021-12-01,35.5,High
By Education,High school diploma or GED,2021-12-01,32.8,Moderate
By Education,Some college/Associate's degree,2021-12-01,33.4,Moderate
By Education,Bachelor's degree or higher,2021-12-01,25.3,Mild
By State,Alabama,2021-12-01,32.1,Moderate
By State,Alaska,2021-12-01,37.8,High
By State,Arizona,2021-12-01,31.2,Moderate
By State,Arkansas,2021-12-01,34.4,Moderate
By State,California,2021-12-01,30.4,Moderate
By State,Colorado,2021-12-01,33.2,Moderate
By State,Connecticut,2021-12-01,29.3,Mild
By State,Delaware,2021-12-01,26.3,Mild
By State,District of Columbia,2021-12-01,31.1,Moderate
By State,Florida,2021-12-01,28.8,Mild
By State,Georgia,2021-12-01,29.9,Mild
By State,Hawaii,2021-12-01,31.9,Moderate
By State,Idaho,2021-12-01,32.2,Moderate
By State,Illinois,2021-12-01,27.6,Mild
By State,Indiana,2021-12-01,30.2,Moderate
By State,Iowa,2021-12-01,29.8,Mild
By State,Kansas,2021-12-01,31.1,Moderate
By State,Kentucky,2021-12-01,36.7,High
By State,Louisiana,2021-12-01,38.7,High
By State,Maine,2021-12-01,30.9,Moderate
By State,Maryland,2021-12-01,28.2,Mild
By State,Massachusetts,2021-12-01,30.2,Moderate
By State,Michigan,2021-12-01,31.4,Moderate
By State,Minnesota,2021-12-01,27.9,Mild
By State,Mississippi,2021-12-01,31.7,Moderate
By State,Missouri,2021-12-01,32.8,Moderate
By State,Montana,2021-12-01,30.1,Moderate
By State,Nebraska,2021-12-01,30.5,Moderate
By State,Nevada,2021-12-01,36.3,High
By State,New Hampshire,2021-12-01,30.7,Moderate
By State,New Jersey,2021-12-01,27.8,Mild
By State,New Mexico,2021-12-01,34.6,Moderate
By State,New York,2021-12-01,33.3,Moderate
By State,North Carolina,2021-12-01,30.0,Mild
By State,North Dakota,2021-12-01,33.4,Moderate
By State,Ohio,2021-12-01,30.1,Moderate
By State,Oklahoma,2021-12-01,38.3,High
By State,Oregon,2021-12-01,35.6,High
By State,Pennsylvania,2021-12-01,28.9,Mild
By State,Rhode Island,2021-12-01,27.8,Mild
By State,South Carolina,2021-12-01,25.1,Mild
By State,South Dakota,2021-12-01,24.0,Mild
By State,Tennessee,2021-12-01,31.4,Moderate
By State,Texas,2021-12-01,29.5,Mild
By State,Utah,2021-12-01,32.5,Moderate
By State,Vermont,2021-12-01,32.2,Moderate
By State,Virginia,2021-12-01,31.5,Moderate
By State,Washington,2021-12-01,33.6,Moderate
By State,West Virginia,2021-12-01,39.9,High
By State,Wisconsin,2021-12-01,26.3,Mild
By State,Wyoming,2021-12-01,32.3,Moderate
