Group,Subgroup,Time_Period,Value,Risk
By State,Ohio,2021-09-01,28.2,Mild
By State,Oklahoma,2021-09-01,29.4,Mild
By State,Oregon,2021-09-01,32.5,Moderate
By State,Pennsylvania,2021-09-01,24.3,Mild
By State,Rhode Island,2021-09-01,29.5,Mild
By State,South Carolina,2021-09-01,26.6,Mild
By State,South Dakota,2021-09-01,18.5,Mild
By State,Tennessee,2021-09-01,33.3,Moderate
By State,Texas,2021-09-01,31.9,Moderate
By State,Utah,2021-09-01,26.7,Mild
By State,Vermont,2021-09-01,29.3,Mild
By State,Virginia,2021-09-01,26.0,Mild
By State,Washington,2021-09-01,28.9,Mild
By State,West Virginia,2021-09-01,26.6,Mild
By State,Wisconsin,2021-09-01,22.8,Mild
By State,Wyoming,2021-09-01,25.8,Mild
By Age,18 - 29 years,2021-09-15,42.1,Extreme
By Age,30 - 39 years,2021-09-15,34.7,Moderate
By Age,40 - 49 years,2021-09-15,30.3,Moderate
By Age,50 - 59 years,2021-09-15,27.7,Mild
By Age,60 - 69 years,2021-09-15,19.0,Mild
By Age,70 - 79 years,2021-09-15,12.3,Mild
By Age,80 years and above,2021-09-15,12.2,Mild
By Sex,Male,2021-09-15,24.0,Mild
By Sex,Female,2021-09-15,31.4,Moderate
By Race/Hispanic ethnicity,Hispanic or Latino,2021-09-15,32.1,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-09-15,26.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-09-15,29.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-09-15,20.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-09-15,39.2,High
By Education,Less than a high school diploma,2021-09-15,35.8,High
By Education,High school diploma or GED,2021-09-15,27.1,Mild
By Education,Some college/Associate's degree,2021-09-15,31.5,Moderate
By Education,Bachelor's degree or higher,2021-09-15,23.5,Mild
By State,Alabama,2021-09-15,27.4,Mild
By State,Alaska,2021-09-15,26.7,Mild
By State,Arizona,2021-09-15,27.0,Mild
By State,Arkansas,2021-09-15,30.6,Moderate
By State,California,2021-09-15,28.9,Mild
By State,Colorado,2021-09-15,27.7,Mild
By State,Connecticut,2021-09-15,24.2,Mild
By State,Delaware,2021-09-15,29.8,Mild
By State,District of Columbia,2021-09-15,27.3,Mild
By State,Florida,2021-09-15,26.4,Mild
By State,Georgia,2021-09-15,27.6,Mild
By State,Hawaii,2021-09-15,26.0,Mild
By State,Idaho,2021-09-15,25.1,Mild
By State,Illinois,2021-09-15,25.6,Mild
By State,Indiana,2021-09-15,27.7,Mild
By State,Iowa,2021-09-15,24.8,Mild
By State,Kansas,2021-09-15,31.2,Moderate
By State,Kentucky,2021-09-15,26.3,Mild
By State,Louisiana,2021-09-15,39.2,High
By State,Maine,2021-09-15,28.0,Mild
By State,Maryland,2021-09-15,26.3,Mild
By State,Massachusetts,2021-09-15,25.3,Mild
By State,Michigan,2021-09-15,22.3,Mild
By State,Minnesota,2021-09-15,23.7,Mild
By State,Mississippi,2021-09-15,33.2,Moderate
By State,Missouri,2021-09-15,33.0,Moderate
By State,Montana,2021-09-15,30.7,Moderate
By State,Nebraska,2021-09-15,23.0,Mild
By State,Nevada,2021-09-15,30.1,Moderate
By State,New Hampshire,2021-09-15,24.8,Mild
By State,New Jersey,2021-09-15,26.4,Mild
By State,New Mexico,2021-09-15,30.5,Moderate
By State,New York,2021-09-15,34.5,Moderate
By State,North Carolina,2021-09-15,23.8,Mild
By State,North Dakota,2021-09-15,24.2,Mild
By State,Ohio,2021-09-15,25.5,Mild
By State,Oklahoma,2021-09-15,34.1,Moderate
By State,Oregon,2021-09-15,32.9,Moderate
By State,Pennsylvania,2021-09-15,28.5,Mild
By State,Rhode Island,2021-09-15,24.7,Mild
By State,South Carolina,2021-09-15,23.2,Mild
By State,South Dakota,2021-09-15,18.6,Mild
By State,Tennessee,2021-09-15,33.4,Moderate
By State,Texas,2021-09-15,26.7,Mild
By State,Utah,2021-09-15,30.1,Moderate
By State,Vermont,2021-09-15,21.2,Mild
By State,Virginia,2021-09-15,26.2,Mild
By State,Washington,2021-09-15,30.7,Moderate
By State,West Virginia,2021-09-15,27.2,Mild
By State,Wisconsin,2021-09-15,24.6,Mild
By State,Wyoming,2021-09-15,23.1,Mild
By Age,18 - 29 years,2021-09-29,41.0,Extreme
By Age,30 - 39 years,2021-09-29,34.9,Moderate
By Age,40 - 49 years,2021-09-29,31.2,Moderate
By Age,50 - 59 years,2021-09-29,25.8,Mild
By Age,60 - 69 years,2021-09-29,18.1,Mild
By Age,70 - 79 years,2021-09-29,12.2,Mild
By Age,80 years and above,2021-09-29,16.2,Mild
By Sex,Male,2021-09-29,22.9,Mild
By Sex,Female,2021-09-29,31.3,Moderate
By Race/Hispanic ethnicity,Hispanic or Latino,2021-09-29,30.4,Moderate
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-09-29,26.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-09-29,26.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-09-29,19.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-09-29,35.5,High
By Education,Less than a high school diploma,2021-09-29,33.8,Moderate
By Education,High school diploma or GED,2021-09-29,27.0,Mild
By Education,Some college/Associate's degree,2021-09-29,30.9,Moderate
By Education,Bachelor's degree or higher,2021-09-29,22.9,Mild
By State,Alabama,2021-09-29,28.7,Mild
By State,Alaska,2021-09-29,32.9,Moderate
By State,Arizona,2021-09-29,29.6,Mild
By State,Arkansas,2021-09-29,33.8,Moderate
By State,California,2021-09-29,28.7,Mild
By State,Colorado,2021-09-29,29.1,Mild
By State,Connecticut,2021-09-29,25.1,Mild
By State,Delaware,2021-09-29,21.8,Mild
By State,District of Columbia,2021-09-29,31.6,Moderate
By State,Florida,2021-09-29,25.7,Mild
By State,Georgia,2021-09-29,31.0,Moderate
By State,Hawaii,2021-09-29,26.5,Mild
By State,Idaho,2021-09-29,29.1,Mild
By State,Illinois,2021-09-29,26.7,Mild
By State,Indiana,2021-09-29,23.3,Mild
By State,Iowa,2021-09-29,23.0,Mild
By State,Kansas,2021-09-29,26.8,Mild
By State,Kentucky,2021-09-29,30.9,Moderate
By State,Louisiana,2021-09-29,28.8,Mild
By State,Maine,2021-09-29,24.4,Mild
By State,Maryland,2021-09-29,23.5,Mild
By State,Massachusetts,2021-09-29,28.2,Mild
By State,Michigan,2021-09-29,27.3,Mild
By State,Minnesota,2021-09-29,22.6,Mild
By State,Mississippi,2021-09-29,30.6,Moderate
By State,Missouri,2021-09-29,29.6,Mild
By State,Montana,2021-09-29,23.3,Mild
By State,Nebraska,2021-09-29,28.6,Mild
By State,Nevada,2021-09-29,25.8,Mild
By State,New Hampshire,2021-09-29,20.0,Mild
By State,New Jersey,2021-09-29,22.2,Mild
By State,New Mexico,2021-09-29,26.3,Mild
By State,New York,2021-09-29,26.5,Mild
By State,North Carolina,2021-09-29,27.3,Mild
By State,North Dakota,2021-09-29,29.0,Mild
By State,Ohio,2021-09-29,23.0,Mild
By State,Oklahoma,2021-09-29,31.9,Moderate
By State,Oregon,2021-09-29,30.6,Moderate
By State,Pennsylvania,2021-09-29,31.0,Moderate
By State,Rhode Island,2021-09-29,34.4,Moderate
By State,South Carolina,2021-09-29,26.5,Mild
By State,South Dakota,2021-09-29,21.7,Mild
By State,Tennessee,2021-09-29,29.0,Mild
By State,Texas,2021-09-29,28.6,Mild
By State,Utah,2021-09-29,26.5,Mild
By State,Vermont,2021-09-29,27.6,Mild
By State,Virginia,2021-09-29,23.6,Mild
By State,Washington,2021-09-29,28.2,Mild
By State,West Virginia,2021-09-29,27.6,Mild
By State,Wisconsin,2021-09-29,21.0,Mild
By State,Wyoming,2021-09-29,27.0,Mild
By Age,18 - 29 years,2021-12-01,37.7,High
By Age,30 - 39 years,2021-12-01,32.3,Moderate
By Age,40 - 49 years,2021-12-01,32.3,Moderate
By Age,50 - 59 years,2021-12-01,25.8,Mild
By Age,60 - 69 years,2021-12-01,17.5,Mild
By Age,70 - 79 years,2021-12-01,11.4,Mild
By Age,80 years and above,2021-12-01,13.0,Mild
By Sex,Male,2021-12-01,22.9,Mild
By Sex,Female,2021-12-01,29.9,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-12-01,27.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-12-01,26.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-12-01,26.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-12-01,20.3,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-12-01,37.3,High
By Education,Less than a high school diploma,2021-12-01,29.0,Mild
By Education,High school diploma or GED,2021-12-01,28.2,Mild
By Education,Some college/Associate's degree,2021-12-01,28.7,Mild
By Education,Bachelor's degree or higher,2021-12-01,22.4,Mild
By State,Alabama,2021-12-01,27.0,Mild
By State,Alaska,2021-12-01,34.1,Moderate
By State,Arizona,2021-12-01,26.9,Mild
By State,Arkansas,2021-12-01,29.7,Mild
By State,California,2021-12-01,25.2,Mild
By State,Colorado,2021-12-01,27.9,Mild
By State,Connecticut,2021-12-01,25.7,Mild
By State,Delaware,2021-12-01,23.4,Mild
By State,District of Columbia,2021-12-01,27.2,Mild
By State,Florida,2021-12-01,24.9,Mild
By State,Georgia,2021-12-01,25.5,Mild
By State,Hawaii,2021-12-01,27.2,Mild
By State,Idaho,2021-12-01,28.7,Mild
By State,Illinois,2021-12-01,23.8,Mild
By State,Indiana,2021-12-01,24.9,Mild
By State,Iowa,2021-12-01,26.4,Mild
By State,Kansas,2021-12-01,24.9,Mild
By State,Kentucky,2021-12-01,33.5,Moderate
By State,Louisiana,2021-12-01,36.7,High
By State,Maine,2021-12-01,25.9,Mild
By State,Maryland,2021-12-01,23.6,Mild
By State,Massachusetts,2021-12-01,25.4,Mild
By State,Michigan,2021-12-01,27.5,Mild
By State,Minnesota,2021-12-01,23.2,Mild
By State,Mississippi,2021-12-01,26.3,Mild
By State,Missouri,2021-12-01,29.0,Mild
By State,Montana,2021-12-01,28.4,Mild
By State,Nebraska,2021-12-01,27.2,Mild
By State,Nevada,2021-12-01,30.9,Moderate
By State,New Hampshire,2021-12-01,27.0,Mild
By State,New Jersey,2021-12-01,22.9,Mild
By State,New Mexico,2021-12-01,28.5,Mild
By State,New York,2021-12-01,29.1,Mild
By State,North Carolina,2021-12-01,25.0,Mild
By State,North Dakota,2021-12-01,29.9,Mild
By State,Ohio,2021-12-01,26.5,Mild
By State,Oklahoma,2021-12-01,34.2,Moderate
By State,Oregon,2021-12-01,31.1,Moderate
By State,Pennsylvania,2021-12-01,26.0,Mild
By State,Rhode Island,2021-12-01,25.9,Mild
By State,South Carolina,2021-12-01,23.0,Mild
By State,South Dakota,2021-12-01,20.6,Mild
By State,Tennessee,2021-12-01,26.8,Mild
By State,Texas,2021-12-01,24.9,Mild
By State,Utah,2021-12-01,28.0,Mild
By State,Vermont,2021-12-01,28.1,Mild
By State,Virginia,2021-12-01,28.7,Mild
By State,Washington,2021-12-01,30.1,Moderate
By State,West Virginia,2021-12-01,36.5,High
By State,Wisconsin,2021-12-01,23.1,Mild
By State,Wyoming,2021-12-01,29.0,Mild
